34011	2014.06.18	04:31:23.265	3	550	0065-0136651817	
34012	2014.06.18	04:31:23.826	4	2799	0065-0136651817	
34013	2014.06.18	04:31:26.669	4	220	0065-0136651817	
34014	2014.06.18	04:31:27.436	4	441	0065-0136651817	
34023	2014.06.18	04:34:53.479	1	220	0065-0136671473	
34024	2014.06.18	04:34:53.743	2	429	0065-0136671473	
34025	2014.06.18	04:34:57.915	3	407	0065-0136671473	
34026	2014.06.18	04:34:58.347	4	1187	0065-0136671473	
34027	2014.06.18	04:37:01.651	4	1308	0065-0136651817	
34028	2014.06.18	04:37:03.501	3	6471	0065-0136651817	
34029	2014.06.18	04:37:13.166	3	418	0065-0136651817	
34030	2014.06.18	04:37:13.567	4	695	0065-0136651817	
34031	2014.06.18	04:50:35.099	4	744	0065-0136661759	
34032	2014.06.18	04:50:35.983	3	1210	0065-0136661759	
34033	2014.06.18	04:50:40.974	2	713	0065-0136661759	
34034	2014.06.18	04:50:41.820	1	456	0065-0136661759	
34035	2014.06.18	04:51:07.202	1	317	0065-0136661759	
34036	2014.06.18	04:51:07.605	2	323	0065-0136661759	
34037	2014.06.18	04:51:08.861	3	427	0065-0136661759	
34038	2014.06.18	04:51:09.220	4	533	0065-0136661759	
34039	2014.06.18	04:51:57.303	4	314	0065-0136661759	
34040	2014.06.18	04:51:57.557	3	216	0065-0136661759	
34041	2014.06.18	04:51:57.750	4	219	0065-0136651817	
34042	2014.06.18	04:51:58.004	3	325	0065-0136651817	
34043	2014.06.18	04:52:00.544	3	313	0065-0136661759	
34044	2014.06.18	04:52:00.881	4	211	0065-0136661759	
34045	2014.06.18	04:52:01.487	3	309	0065-0136651817	
34046	2014.06.18	04:52:01.855	4	9533	0065-0136651817	
34047	2014.06.18	05:00:56.998	4	507	0065-0136673193	
34048	2014.06.18	05:00:57.620	3	2691	0065-0136673193	
34049	2014.06.18	05:01:21.472	3	441	0065-0136673193	
34050	2014.06.18	05:01:22.094	4	2880	0065-0136673193	
